,category_id,time,家族,出産,子供,健康,私,お金
410,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
411,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
412,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
413,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
414,14.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
415,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
416,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
418,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
419,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
420,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
421,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
422,14.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
423,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
424,14.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
425,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
426,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
427,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
428,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
429,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
430,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
431,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
432,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
433,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
434,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
435,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
436,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
437,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
438,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
439,99.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
440,14.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
441,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
442,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
443,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
444,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
445,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
446,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
447,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
448,16.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
449,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
450,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
451,99.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
452,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
453,99.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
454,99.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
455,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
456,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
457,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
458,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
459,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
460,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
461,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
462,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
463,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
464,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
465,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
466,99.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
467,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
468,14.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
469,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
470,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
471,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
472,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
473,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
474,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
475,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
476,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
477,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
478,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
479,11.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
480,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
481,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
482,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
483,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
484,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
485,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
486,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
487,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
488,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
489,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
490,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
491,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
492,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
493,11.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
494,11.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
495,9.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
496,11.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
497,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
498,14.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
499,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
500,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
501,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
502,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
503,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
504,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
505,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
506,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
507,14.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
508,99.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
509,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
510,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
511,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
512,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
513,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
514,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
515,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
516,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
517,11.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
518,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
519,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
520,99.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
521,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
522,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
523,14.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
524,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
525,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
526,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
527,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
528,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
529,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
530,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
531,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
532,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
533,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
534,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
535,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
536,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
537,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
538,16.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
539,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
540,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
541,99.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
542,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
543,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
544,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
545,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
546,14.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
547,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
548,14.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
549,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
550,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
551,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
552,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
553,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
554,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
555,99.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
556,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
557,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
558,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
559,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
560,11.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
561,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
562,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
563,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
564,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
565,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
566,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
567,6.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
568,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
569,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
570,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
571,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
572,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
573,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
574,99.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
575,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
576,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
577,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
578,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
579,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
580,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
581,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
582,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
583,14.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
584,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
585,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
586,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
587,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
588,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
589,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
590,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
591,11.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
592,99.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
593,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
594,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
595,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
596,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
597,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
598,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
599,14.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
600,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
601,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
602,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
603,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
604,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
605,11.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
606,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
607,14.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
608,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
609,99.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
610,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
611,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
612,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
613,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
614,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
615,14.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
616,11.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
617,15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
618,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
619,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
620,11.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
621,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
622,14.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
623,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
624,11.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
625,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
626,99.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
627,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
628,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
629,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
630,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
631,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
632,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
633,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
634,14.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
635,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
636,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
637,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
638,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
639,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
640,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
641,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
642,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
643,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
644,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
645,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
646,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
647,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
648,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
649,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
650,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
651,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
652,14.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
653,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
654,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
655,14.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
656,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
657,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
658,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
659,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
660,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
661,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
662,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
663,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
664,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
665,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
666,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
667,99.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
668,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
669,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
670,14.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
671,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
672,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
673,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
674,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
675,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
676,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
677,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
678,15.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
679,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
680,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
681,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
682,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
683,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
684,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
685,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
686,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
687,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
688,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
689,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
690,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
691,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
692,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
693,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
694,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
695,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
696,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
697,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
698,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
699,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
700,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
701,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
702,14.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
703,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
704,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
705,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
706,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
707,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
708,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
709,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
710,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
711,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
712,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
713,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
714,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
715,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
716,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
717,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
718,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
719,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
720,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
721,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
722,14.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
723,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
724,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
725,11.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
726,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
727,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
728,16.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
729,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
730,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
731,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
732,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
733,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
734,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
735,5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
736,99.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
737,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
738,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
739,12.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
740,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
741,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
742,11.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
743,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
744,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
745,14.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
746,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
747,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
748,5.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
749,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
750,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
751,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
752,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
753,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
754,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
755,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
756,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
757,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
758,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
759,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
760,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
761,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
762,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
763,14.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
764,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
765,15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
766,16.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
767,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
768,14.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
769,14.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
770,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
771,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
772,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
773,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
774,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
775,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
776,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
777,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
778,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
779,99.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
780,5.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
781,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
782,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
783,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
784,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
785,14.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
786,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
787,5.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
788,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
789,7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
790,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
791,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
792,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
793,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
794,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
795,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
796,5.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
797,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
798,11.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
799,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
800,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
801,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
802,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
803,99.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
804,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
805,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
806,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
807,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
808,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
809,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
810,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
811,11.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
812,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
813,14.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
814,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
815,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
816,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
817,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
818,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
819,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
820,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
