,id,score,content,time,watashi,danna,kodomo,oya,子供,旦那,私,親
513,6441142.0,-0.7678708125,私が体調不良で寝込んで目を離してしまったせいで、子供がマクドのマスタードを噛んでおり、少し穴が開いたみたいで「オエッ」ってなってしまいました💦  色々調べたらワインも入ってると書いてて😣お茶を飲ませるしかしてないんですが、どうしたらよいでしょうか？,1,,,,,1.0,0.0,1.0,0.0
514,6441144.0,-0.8301566666666667,生後16日の息子がいるのですが、授乳のことで悩んでいます。 現在直母の練習中なのですが、上手く吸えているなという時でもスケールで量ってみると授乳量がほとんど0なのです… 吸われている時痛みはなく(浅吸いの感覚はない)、息子も喉を鳴らしている？ので飲めているかと思ったのにショックです… 考えられる原因はなんでしょうか？😢 ちなみに保護器ありでは上手く飲めています。,1,,,,,1.0,0.0,0.0,0.0
515,6441149.0,-0.369191,はー義実家いく準備しなきゃ… 体調よくないし体動かんし めんどくさーーい😅 家でゆっくりしてたい笑,1,,,,,0.0,0.0,0.0,1.0
516,6441150.0,-0.7092145,自分の子供にお年玉ってあげますか？,1,,,,,1.0,0.0,1.0,0.0
517,6441152.0,-0.4709940999999999,元旦くらいは家事をしたくない😭 旦那に朝ガスト行こうと言っても一向に起きない🤬 午後には義実家に行かなきゃなのに💦 新年早々イライラする😑 子供たちと私だけでいってきな言われたけど あとで絶対文句言われるよ🤬 あーやんなる。 ,1,,,,,1.0,1.0,1.0,1.0
518,6441155.0,-0.5290870260869565,おはようございます！！ 兵庫県西宮成田山へ行こうと思ってます！！ 昔よく行ってたので行きたくなり、 旦那に連れてってもらうのですが、 人混み具合わかる人いらっしゃいますか？ 成田山に車を停めて参拝してから 西宮神社も行こうと思ってますが 歩いて行ける距離ですか？😃 記憶が確かならすぐ裏手が西宮神社やったよーな🤔 地元の方、正月は行ってるよって方 どんな感じか教えてください🙏 よろしくお願いします(　・ω・)ゞ,1,,,,,0.0,1.0,0.0,0.0
519,6441157.0,-0.6226006,高速道路を1時間半走る予定です。 生後4カ月の娘を乗せて行くのですが、休憩挟んだ方がいいですかね？？,1,,,,,1.0,0.0,0.0,0.0
520,6441158.0,-0.5943107023255814,新年早々愚痴ですみません。  義母から年賀状が届きました。  先週義母が「生まれて初めて写真入りの年賀状作ったんだ〜🎶3人(旦那と私と息子)の写真だよー😆」と言っていました。 もうすでにそれだけでげっそりです😑 しかも投函したあとの報告にもイライラ。  息子の写真を使われることだけでも嫌なのに、なぜ私たちも🥶  そして今朝、年賀状が届いてみてみると、なんと3人の写真と息子のソロショット、旦那の子どもの頃の写真でした(笑) 常日頃、息子のことをパパ似だね〜！同じ顔してる！と嬉しそうに言っているので、親子ふたりがそっくりな事をアピールしたい事がひしひし伝わってきました😨  分かりやすいように、ソロショット2枚は比較しやすいように同じ大きさで割とアップに写っていました。  ただでさえ義母の仕事関係など、私たちに関係ない人に見られるのも嫌なのに、そっくりアピールの年賀状を受け取った私の両親の気持ちとか考えないのか理解不能です。  今まで写真入の年賀状は、数年後には捨てられて嫌だから写真は使わないと言っていたのに、息子と孫可愛さには考えをコロッと変えるんだなーと笑えます(笑)   それにしてもこの年賀状を思い出す度にイライラします😊💢 来年は阻止したい…  皆さんは義母からの年賀状大丈夫でしたか？笑,1,,,,,1.0,1.0,1.0,1.0
521,6441160.0,-0.3601786999999999,義母への新年の挨拶、皆さんならどうしますか？  結婚3年目で今年は里帰り中で実家にいて親戚の集まりには行けません。 日付が変わった時に義母からあけおめラインが来てスタンプ等でやりとりはしましたが、 本日の元旦に、電話でも新年の挨拶した方がいいですかね？｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡ ラインでやりとりしていたらもうしなくても良いんですかね？  ちなみに義母とは仲は良いです。 旦那は明日こちらに来てくれる予定です。  もしよろしければ、いいねでお願いします(^^) ,1,,,,,0.0,1.0,0.0,1.0
522,6441164.0,-0.5406272222222221,私が悪いんだろうけど腹立つ。 生理前の情緒不安定に、体調不良なんてお構い無しに扱き使われてイライラ抑えられなかった……。 私の態度に旦那もイラついてキレた∠(　˙-˙ )／ 謝ったけど、もういいわ！の一点張り。   何もかも我慢して過ごせば良かったんだろうね。  まぁそのうちどっか行くだろうから、もうどうでもいいや。  とりあえず吐き出したくて……  ,1,,,,,0.0,1.0,1.0,0.0
523,6441166.0,0.1402603333333333,マザーガーデン福袋、私的にはハズレ(T＿T) 楽しみにしてたのになー。。,1,,,,,0.0,0.0,1.0,0.0
524,6441167.0,-0.6588425833333333,連続して質問ごめんなさい🙇‍♀️💦  肩凝り、腰痛がひどく 湿布をはりたいなと思っていたのですが 妊婦さんは避けた方がいいと聞きました💦  ですが旦那がこれならいいんじゃない？と 見つけてくれたのですが パテックス うすぴた湿布使った方おられますか？,1,,,,,0.0,1.0,0.0,0.0
525,6441171.0,-0.4168782443181818,息子の体重がすごく増え生後3ヶ月で成長曲線ギリギリの完母です😞 義家族一同から母乳母乳と息子が産まれたときからさんがんいわれました。 乳性炎になってミルクにしようと思ったのですが母乳の方がーとか言われて結局母乳マッサージなどお金をかけ完母になりました。 昨日義実家に行ったら「おもーい！」「大丈夫なのー？」と言われて散々母乳と言われ体重に関して言われ自分でも体重の増えを気にしてて私の育てかたが悪いのかなーなど考えさせられます。 今日は親戚の集まり…またいろんな人に言われるんだろうなー…年始早々憂鬱です😂 保母さんをやっている親戚からは聞いてもいない子育てのアドバイス🙄親切心で言ってくれてるんだと思うんですけどぶっちゃけめんどくさいなーと思ってしまいます😢 心狭いですよね😔余裕が無い自分にイライラします😭,1,,,,,1.0,1.0,1.0,1.0
526,6441174.0,-0.6922547083333334,生理が来ない理由ってホルモンバランスの乱れやストレスなど結構影響しますか？🤮  ･妊娠の可能性は全くないです(別居中の為) ･1年経たないくらい前に子宮頸がん検査受けてます(異常無し) ･先々月あたりにクラミジア検査した際も異常無しでした  ストレスといえば、新年早々、本格的に別居することになり引越しをするためバタバタしてたり 息子が2歳でイヤイヤ期なのでそれも毎日イライラ 離婚したら私がちゃんとしなきゃというプレッシャーなどなどかなり心当たりあります😭  ちなみに先月はぴったり生理きました😭  毎月3〜5日前後しますが今回かなりこなくて💦 おとといからピンクのオリモノが出ますが生理くる兆候？ですかね😭  同じ方いますか？😭,1,,,,,1.0,0.0,1.0,0.0
527,6441175.0,-0.6390990444444445,新年早々旦那と喧嘩しプチ家出中ですw  きっかけはほんの些細なこと…  うんちでてるからオムツ変えてあげて〜とお願いした所、スマホで動画を流して「これ見ててねー」と渡してオムツ替え…  あまりスマホ見せたくないので、え…と思いましたが我慢。  でも結局我慢しきれず← オムツ替えが終わった時点で「あんまりスマホ見せないでね」と一言。  そしたら「だってできないんだもん」と。  は？？ できないのは普段やんないからだろ。 できないからってスマホ見せるんですか？  むかっとして「じゃあやんなくていいよ」といったらその言い方がムカついたらしくキレられましたw  イライラがピークで娘の前で大きな声出しちゃいそうなんで出てきました…。  今は公園で一人。 寒いww   普通の家族なら家族団欒してるとこですよね〜  娘が心配だけど帰りたくないw,1,,,,,1.0,1.0,0.0,0.0
528,6441176.0,-0.254645325,あけましておめでとうございます  年始早々嫌な気持ちになってしまい一般的に普通なことなのかわからなくもやもやしています。。  義母に年始の挨拶をしたら息子の100日祝の写真を加工してあけおめの画像を作っていました。 身内内だけならまだ許せたのですが、義母の知り合い全てにその画像を送って年始の挨拶をしたそうです。  孫を可愛がってくれるのは有難いですが人の子供を勝手に年始の挨拶の道具にされたようで不快になりました。 普通親に使ってもいいか許可を取るものではないんでしょうか。 それとも私の心が狭いんでしょうか。。 ,1,,,,,1.0,0.0,1.0,1.0
529,6441179.0,-0.4029967033333334,お正月から、イライラの人いますかー？   うちの旦那は、お節も食べずに、自分の趣味の福袋に並びに一人でいきました。  せっかくのお正月、家族みんなでお節食べようよ.... 子どもたち残念がってました(>_<)  しかもそのお節は義母が勝手にうちの分も注文したんですが、豚カツ屋さんのお節とお寿司で、お寿司の具は全部豚カツ、お節の一段は全部豚カツ、とにかく豚カツだらけで朝からムツゴイです....  勝手に注文しないようにって旦那にあれだけ言ってたのに....  お正月からため息です。  チビたちだけがわたしの癒し♥♥♥,1,,,,,1.0,1.0,1.0,1.0
530,6441182.0,-0.4468003894736842,夫婦感であれば、なんでも助け合うのは当然だと思います。 でも、助け合うのが当然だからと、ありがとうやごめんね。などの言葉は要らないんでしょうか。  大晦日に夫がインフルエンザになりました。 私は年末年始出勤して、この出勤分の休暇を当てて三が日明けてから実家に帰省するつもりでした。(有給はもうない) しかし年末年始は保育所も空いておらず、この年末年始に仕事を休むことになった為、必然的に実家に帰省出来なくなりました。 実家は飛行機を使わないと帰れず、本当に楽しみにしていました。正直、かなりショックです。  たしかに、夫が体調を崩してしまったから私が仕事を休み看病や子供の世話することは当然かもしれない。  でも、一言何か言って欲しい。 それだけで少し救われるのになぁ。と思ってしまう。  夫婦感であれば、ありがとうとか、ごめんね。など そういう言葉がなくて当たり前なのでしょうか。  年末年始、気分も最悪です。,1,,,,,1.0,1.0,1.0,1.0
531,6441184.0,-0.4214978749999999,主人の職場の専務の奥様からあけおめラインがきました！ こちらもあけましておめでとうございます今年もよろしくお願いしますという内容のラインを返したらはーいというスタンプがきたんですが、みなさんだったら返事しますか？💦 友達だったら会話は広げず既読無視？なんですが、なんて返せばいいか教えてください😭😭,1,,,,,0.0,1.0,0.0,0.0
532,6441186.0,-0.410965769,娘がいまつかまり立ち、つたい歩きをするのですが滑り止めのついてるタイツは履かせても大丈夫でしょうか？😲 おばあちゃんの家に遊びに行くので寒いので🤥💦,1,,,,,1.0,1.0,0.0,0.0
533,6441188.0,-0.4725404625, 夢の話です  なんでだろ、、、 旦那も息子もいて幸せなはずなのに、、  中学の時、好きな人がいました。 けどその人は同じクラスに可愛い彼女がいて、片思いで終わりました、、？  その人と、その彼女が仲良さそうにしてて その子には敵わないよな、、私なんて  と、切なくなっている夢を何度も見ます😣  何故でしょうか、、まだ忘れられない恋なのでしょうか😣,1,,,,,1.0,1.0,1.0,0.0
534,6441190.0,-0.4194861016949153,親に依存しすぎている夫。 義父が亡くなってしまい、甘える場所がなくなった、とずっと落ち込んでいます。 夫は自立できるのでしょうか？  去年の3月に義父が亡くなりました。 一人っ子で、大人になってからも仕事の事を相談して助けてもらうのはいつも義父だったそうです。 ガンだとわかり亡くなるまでや、亡くなってからもずーっと私や娘のことより義父のことで頭がいっぱいみたいです。  誰でも親が亡くなれば悲しいとは思いますが、 仕事もまともにしない、事あるごとに 親父が〜 ここ親父と行ったわ。 親父が夢に出てきてさ〜 と義父の話題になります。  本当なら一緒に乗り越えたいのですが、 産後の私はほったらかし、それどころか酷い言葉でせめてきたりしたせいで寄り添いたいなんて思わず、 むしろ親に依存しすぎていて引きます…  今日も、 親父とのこと思い出してた。今日は義母と過ごすと言って1人で義実家に帰ってしまいました。  この先ずっと義父のことを引きずって変わらないのでしょうか…,1,,,,,1.0,1.0,1.0,1.0
535,6441191.0,-0.4427407142857142,あけましておめでとうございます🙇‍♂️  新年早々、子供が嘔吐してます😭💦 寝起きから4回吐いてます💦  嘔吐が初めてと言っていいぐらい珍しいので不安です💦  子供救急って#8000でいいんでしょうか？,1,,,,,1.0,0.0,0.0,0.0
536,6441192.0,-0.300869,ジェラピケの福袋は今年も大当たりだった(〃艸〃)ﾑﾌｯ ブランケットは娘達に使われそうだけど笑,1,,,,,1.0,0.0,0.0,0.0
537,6441193.0,-0.5480617052631579,敷地内同居してる方、義父母への新年の挨拶はどのタイミングで行きますか？ 我が家はお正月と言っても朝から洗濯をし、子供とテレビを見ているだけで日常と変わらないです… 旦那が起きてきたら一緒に母屋に挨拶に行こうと思うんですが、まだ起きず😪遅くなればなるほど気まずくなる気がするし、みなさんはどうですか？,1,,,,,1.0,1.0,0.0,1.0
538,6441194.0,-0.5033792,子供の貯金とお年玉貯金通帳わけてますか？  今年からお年玉をもらい。 お年玉貯金をしてあげようと話してて,1,,,,,1.0,0.0,0.0,0.0
539,6441196.0,-0.1949874222222222,助けてください。12月10日に双子を出産したのですが、2人とも少し小さく2週間ほどNICUに入院して先日2人揃って退院しました。 ここからが本題です。今里帰り先で私以外に家族は3人いますが、予防接種しているのに全員がインフルエンザA型にかかってしまいました。もう怖くて仕方ありません…。新生児は免疫があるといいますが、もしうつってしまったらと考えると不安です。どうしたらいいか分かりません。どなたかアドバイスください。,1,,,,,0.0,0.0,1.0,0.0
540,6441199.0,-0.2557749992307692,今年はGWの大きいお祭りは家族だけで行く、クリスマスも家族だけでする！ なんで毎回義家族としなきゃならないのか、家族だけで思い出作りたいんだこっちは！,1,,,,,0.0,0.0,0.0,1.0
541,6441200.0,-0.530676923076923,9ヶ月の息子がいます★  80g×2カップ入っているレトルトのお弁当タイプの離乳食についてなんですが、あれって1回分ですよねぇ？ 1回の理想の量ってことですか？  全然足らないみたいなんですけど、追加して食べさせるのはあげすぎですか？ 普段は手作りでもっと食べさせちゃってると思います…,1,,,,,1.0,0.0,0.0,0.0
542,6441204.0,-0.5715381707435897,大晦日も元旦の朝も今年３歳になる娘に怒りっぱなしの私。 どうして広い心で受けとめてあげられないのでしょうか？  毎日反省しては同じことの繰り返し。 仕事のストレスや長年の体調不良が関係していると思うのですが、なかなか改善するのは難しいです。 職場はどこにいっても辛いことがあるだろうし、持病はもう１０年以上治療していますが完治は期待できないのでこれも仕方ないと思います。 とにかく子育てに向いていないです。 子どもを可愛いと思う瞬間も他のお母さんに比べたら少ないと思います。 子育ては責任や義務感だけで続けられるものなのでしょうか？ こんなに大変で子育てに向いていないとは出産するまで知りませんでした。 こんなことを言ったら叱られると思いますが、卵子の老化といったことと同じように、こんなに子育ては大変で重大な責任が伴うことだというのも学校で教えて欲しかったです。 子どもは無条件に可愛い、あっと言う間に大きくなるから子育て期間は短いとか、そういうことしか実母は教えてくれませんでした。 ,1,,,,,1.0,0.0,1.0,1.0
543,6441205.0,-0.5712551473684211,新年早々起きてこない人達😂  旦那もですが娘もです。笑 完全に父の血を引いてます(˙˙　)  旦那は多分昨日めっちゃ飲んでたので起きてきませんが笑  娘もここまで爆睡とは〜😱 何故か昨日は娘も寝なくて1時近くまで起きてたので仕方ないんですけどね💦  昔はお正月は早起きして母と2人で初売りプラプラするのが恒例だったので、 結婚して今こんなにダラダラして変な感じです😂,1,,,,,1.0,1.0,0.0,0.0
544,6441206.0,-0.4371226571428571,NONSTYLEおもしろい😂 ハッシュタグ上www  初詣も行ったし今日はのんびりかな〜☺️  夫が、今日は朝から飲んでいいよ！飲めー！と 言ってくれたのでお言葉に甘えてビールを…🤣💓 （夫はお酒が飲めないので私だけ😂）  なんて幸せなんだ〜😂 義実家と私の実家行くのは明日…👍 今日は家族3人でのんびりしまーす！ 食っちゃ寝食っちゃ寝な1日になりそうw,1,,,,,0.0,1.0,1.0,1.0
545,6441207.0,-0.5884355282608695,タバコ臭くて壁も黄色くなっていて、ほとんど掃除もしない義実家に子どもを連れていきたくありません。 長年義父しか住んでいないのでこのような状況です。 今から年始の挨拶で行きますが、子どもを床に座らせたくない･･･ みなさんなら今後どうされますか？  というか、義父が生理的に無理･･･ 妊娠中に頭なでなでされたのがまじでドン引き,1,,,,,1.0,0.0,0.0,1.0
546,6441208.0,-0.63299525,初夢は、娘が悪夢にうなされるのをなだめる夢でした(*_*)💦なんだかなー！(^o^;),1,,,,,1.0,0.0,0.0,0.0
547,6441211.0,-0.5887076666666666,🎍明けましておめでとうございます🎍  今日はやり残してた冷蔵庫の掃除なう。 冷蔵庫の上はラップ敷くと掃除楽チンだと聞いて早速実践。 普段使わない鍋を置いてるんだけどホコリたまるからね。これなら来年から剥がしてパパッと拭いて終わりだ♪イイね！  冷蔵庫って意外と女一人でも簡単に動かせるから、しっかり裏側も下も綺麗にしよ～,1,,,,,0.0,1.0,0.0,0.0
548,6441212.0,-0.42223551875,すみません！教えてください！ 近所に義実家があります。よく行っているのですが年始の挨拶に行く場合手土産持ってきますか？,1,,,,,0.0,0.0,0.0,1.0
549,6441213.0,-0.6803235000000001,排卵日2日か1日前の子供性別どちらでしたか？ 息子はドンピシャで排卵日当日の子でした(*´Д｀*)💕,1,,,,,1.0,0.0,0.0,0.0
550,6441216.0,-0.2599728125,あけましておめでとうございます(>_<) ただのボヤキです、、  旦那は元旦から友達と神社に行ってパチンコ、 唯一の友達には初詣ドタキャンされ、 息子といつも通り2人きり(>_<)  こういうイベントの時に友達の少なさと 旦那の薄情さに寂しくなります(>_<)(>_<)  いっそ実家でも帰ろうかな(>_<),1,,,,,1.0,1.0,0.0,1.0
551,6441221.0,-0.57031871125,明けましておめでとうございます😊今年もこちらではたくさんお世話になると思います😖 カテ違いだったらすみません😣早速なのですが朝起きてから息子がずっと下痢便で頻繁に出ます😥いつも通り元気に遊んでるのですが家にビオフェルミン飲ませて様子見でいいですかね😢,1,,,,,1.0,0.0,0.0,0.0
552,6441223.0,-0.7922168181818182,朝夜勤から帰ってきた旦那。 あけましておめでとう、今年もよろしくお願いしますと娘と一緒に言ったら、今年はもういいんじゃない？ よろしくしないみたいな冗談なのはわかってます。 わかってるけどそゆこと言われると傷つくよ🤣 メンタルやられるよ！！ 寝てしまったし、いつもと変わらない日常だなぁ笑 喉が痛いみたいで声もなんか変だけど痛くて寝れなくなってしまえ😡😡,1,,,,,1.0,1.0,0.0,0.0
553,6441225.0,-0.6566607777777778,皆さん！お正月感、感じてますか？(笑)  私は家族で集まるのは明日で 今日は家で旦那と2人…のはずが旦那はパチンコ🤣  帰ってきても人混み嫌いなので 今日は初売りや初詣に行くこともないので 全然お正月感ありません😭✋(笑),1,,,,,0.0,1.0,1.0,0.0
554,6441228.0,-0.4255060571428571,元旦早々、お子さんと2人のママさんいらっしゃいますか〜？ 昨日の時点で主人は今日仕事が入り、渋滞具合次第ですが何時に帰れるか不明です😅 2人で初売りに行くのも人が多いと大変かなと思い、テレビ見てます😂 同じママさん、何されますか？！,1,,,,,0.0,1.0,1.0,0.0
555,6441229.0,-0.729824,せっかく家族で過ごせる正月なのに休みたい寝たいオーラ満々の旦那に腹が立つー。寝てくる？と聞くとじゃあちょっと…って。寝た。こっちは正月関係なく家事育児あるっちゅーねん。たまにはどっか連れてこか？ぐらい言えんか。,1,,,,,0.0,1.0,0.0,0.0
556,6441230.0,-0.3612166061403508,年始早々すみません。 年越しは家族3人で自宅で過ごしました。年始の挨拶に普通は実家に挨拶行くものですよね？ 結婚後産後わたしの実家で3人とも1年ちょい同居させてもらってた時期があったのですが、その時に旦那と実母が合わず大喧嘩して対立しました。それを機に私たちは実家を出て徒歩20分ほどのところへ引っ越し3人で住んでいます。 そして今月末2人目出産があり、わたしと息子は実家へ里帰りする予定です。  今月末里帰りもあるし、わたしの父親も単身赴任中で年末年始は実家に帰ってきているし、なかなか会えないし、兄家族も来ています。そして今日祖父の誕生日なので、親戚子供たちも来る予定です。 普通は年始くらい挨拶に顔出すべきですよね？ いくら実母に会いたくないとはいえ。 むしろ里帰りのお願いもあるし、お礼も渡した方がいいかと思っています。 ひどい仕打ちを受けたからもう一生行くことはないし会うこともないと旦那は言っています。 もういい大人ですし、旦那38歳、常識的に大人な対応をするべきだと思うのですが、わたしがなに言っても言うこと聞いてくれないので、困っています。 どう対応したらよいでしょうか。 わたしと息子は帰るつもりですが。,1,,,,,1.0,1.0,1.0,1.0
557,6441232.0,-0.4663914536875,男の子三人のママです。 正月の親戚集まりが本気で憂鬱です、、 なぜなら必ず 「女の子産みなさい！将来めんどうみてもらえるし、話し相手いなくなるよー！」 と周りから四人目を催促されるからです（；＿；） 息子たちの前で言うのは本当にやめて欲しいし 笑顔でにこにこ笑って過ごしますが内心イライラ。 同性のお子さんをもつお母さん方、どのようにこの親戚のおばちゃんの言葉にお返事されてるのでしょうか。今年もネチネチ「女の子産まないと後悔するよ！」と言われるのが今から憂鬱です、、,1,,,,,1.0,0.0,1.0,1.0
558,6441233.0,-0.599906281081081,9カ月の娘がいます。中々離れてくれず、カウンターキッチンのカウンターに座らせながらおかゆを作っていました。それで近くにあった小さいボトルで気を紛らわせてました。そのボトルにはビーズシールが貼ってあって蓋にも花模様のシールが貼ってあったような気がします。 そのあと、ボトルを手から離して顔を見てみたらなにかをもぐもぐしてる仕草をしてて、もしかして！と思ってよだれでシールが剥がれたのか？と思ってボトルを舐め回すように確かめたのですが剥がれた様子はなくでもふとフタを見たら、シール貼ってあったょな？と思いました。思わず指を口の中に入れてみましたが何もなく。 お正月ですが病院に行くべきでしょうか？,1,,,,,1.0,0.0,0.0,0.0
559,6441234.0,-0.6471797142857143,六ヶ月の娘が、咳出るようになりました😭今周りでインフルエンザ流行っていて、上の子がインフルエンザかもしれません😭 咳出るようになったって事は、六ヶ月の娘にも移った可能性あるでしょうか😭昨日から上の子は熱があり、今病院に行きました。,1,,,,,1.0,0.0,0.0,0.0
560,6441236.0,-0.5664801851851852,お腹すいたなぁ。 起きて離乳食作って食べさして、 つぎは大人に朝ごはん作って... あたしだってお腹すいてるよ食べたいよ。 要領悪いから普段も食べるの逃すこと多くて 食べれても単品ものでパパっと済まし。 我が子の離乳食とか遊び、全部優先なのは 全く苦じゃないし全然大丈夫。 けど旦那さん少しは一緒に食べようとか 思ってくれてもいいのにな。 旦那とお姑めさんが食べてる、あたしは食べてないまま。 なんか寂しいなぁ... ,1,,,,,0.0,1.0,0.0,1.0
561,6441240.0,-0.36291512,明けましておめでとうございます！ 今年もよろしくお願いします(^^)  出産予定の病院で 母親学級(入院について、立会い出産についてなど) 母乳クラス(母乳のあげ方など) が32w〜無料で予約が取れるのですが、 ちなみに母親学級は絶対受けなければいけなくて、 母乳クラスは任意です。  ２つとも早めに受けるのが良いですかね？？ 早すぎても忘れてしまうかなー💦とか思ってしまったり😂  病院に相談してみると、いつでも大丈夫って感じだったので皆様はいつくらいに行かれたのか、受けてみて感じたこと(はやめに行った方がいいな。ゆっくり自分の行きたい時でいいなど)教えてください🙇‍♀️  よろしくお願いします！,1,,,,,0.0,1.0,1.0,1.0
562,6441242.0,-0.608151625,私と同じ週数前後で切迫早産で安静・入院だったかた腰の痛みありましたか？　このくらいの週数なるとお腹も張ってるとかじゃなくて大きくなってくるしくなりますよね？😱😱,1,,,,,0.0,0.0,1.0,0.0
563,6441244.0,-0.4587416,あけましておめでとうございます🎍✨ 主人の会社の付き合いで今年はおせちを購入… 高かったからたくさん食べるぞ😋,1,,,,,0.0,1.0,0.0,0.0
564,6441245.0,-0.2854345,明けましておめでとうございます。 子どものお年玉は貯金してますか？😊,1,,,,,1.0,0.0,0.0,0.0
565,6441246.0,-0.7104191818181819,パパと遊んでる時はよく声を出して笑うのに、私といる時はたまーにしか声出して笑ってくれない😭💦💦 辛いです。,1,,,,,0.0,1.0,1.0,0.0
566,6441248.0,-0.3832792933333333,"去年は海外旅行も行ったのに貯金率21%😭💞 夫も私も頑張った！ 今年は25%目指したいとこだけど 幼稚園もあるし、低く設定しておこう…。 頑張ってるぞー！って思ってる横で お姉ちゃんの口癖が""貯金したって死んだらパー""だから やる気が削がれる笑  やってみたいなと思うこと、ぼんやりしすぎてるけど 実現できたらいいな… いつかできるように今から手探りで やれることコツコツ始めよう！",1,,,,,0.0,1.0,1.0,0.0
567,6441250.0,-0.6971976,寝返りできるようになってから、うんちがたくさん出るようになった方いますか？ 前は2.3日に1回だったのが今日は日付が変わってから4回しています 平均で1日3回とかです まだ離乳食ははじめていません。これはお腹を壊してるんでしょうか？息子は元気です,1,,,,,1.0,0.0,0.0,0.0
568,6441251.0,-0.6641513333333333,娘がおそらくインフルエンザと金曜日に診断されました。 検査結果は陰性でしたが、旦那がインフルなのでおそらくそうだろうと…  タミフル５日分処方され飲んでますが、熱でて４日目のいまでも385前後あります。 インフルだからこんなもうかと思いつつ検査では陰性だったので心配で…  かかりつけの病院が内科小児科で、今日ちょうど内科ではありますが休日当番医です。 受診するべきか普通に病院が始まる4日まで様子見るべきか悩んでます。 ごはんはいつもの半分くらい、水分はとれて機嫌も悪くなくあそべています。 みなさんならどうされますか？,1,,,,,1.0,1.0,0.0,0.0
569,6441252.0,-0.72951425,惣菜詰めただけのおせちだけど、一応作った！ なのに、食わず嫌いの息子食べず😒 我が家におせちは向いてないんだな😒 来年からは普通にご飯にしよう！😤,1,,,,,1.0,0.0,0.0,0.0
570,6441253.0,-0.5400808333333333,二人目も戌の日は義両親にしてもらいましたか？  一人目の時に帯祝いでご飯食べをしたので 二人目はしてもらわなくていいと思ってるのですが、、,1,,,,,0.0,0.0,0.0,1.0
571,6441255.0,-0.2077256666666666,あけましておめでとうございます🐗  新年最初の質問、 友達が息子に誕プレをくれたんですが、持ってる物でした... メルカリに出品していいですかね(´ｰ∀ｰ`) ,1,,,,,1.0,0.0,0.0,0.0
572,6441256.0,-0.3841794285714285,いつものお世話になってます！ 現在10ヶ月の息子と旦那と暮らしてます。皆さんの月の食費、教えて下さい。宜しくお願いします。,1,,,,,1.0,1.0,0.0,0.0
573,6441257.0,-0.798925,2歳９ヶ月の息子です。 ちんちんを痛がっていて見てみると ぷくぷくに腫れています… 赤くなってます… 年末年始で病院もやっていないため なにか家でやってあげられることはありますか⁇😖,1,,,,,1.0,0.0,0.0,0.0
574,6441258.0,-0.863256,子供が朝の10時近くまで寝てたって方いますか？？ その日の夜は、ちゃんと寝てくれましたか？？,1,,,,,1.0,0.0,0.0,0.0
575,6441259.0,0.418269,朝起きたら、娘のくちに透明のたんがでていました。   大丈夫なんですかね？😂😂😂,1,,,,,1.0,1.0,0.0,0.0
576,6441263.0,-0.6294208181818182,神奈川県の川崎駅付近で私と私の子どもと私の友人3人計5人でご飯を食べながらゆっくりできるとこを探しています😭 オススメ教えてください😭 1歳児で落ち着きがないので心配で(；'ω'∩) 今まで息子を連れてご飯経験ないので…よろしくお願いします🙌🙌 行くのは土曜日なので予約できるところだとありがたいです…😭  ,1,,,,,1.0,0.0,1.0,0.0
577,6441264.0,-0.4293814285714285,生後4ヶ月の娘の手がかなり冷たいです！！ 手を布団の中に入れてもすぐ手を出してしまうし、 ミトンをつけたら怒ってすぐ外してしまいます…。 どーしたら良いですか(｡>_<｡),1,,,,,1.0,0.0,0.0,0.0
578,6441265.0,-0.1502486666666666,勤務先から年賀状が届きました！ 今、私は育休中でまさか頂けると思わず出していません😅💦 家族経営の小さな会社なのですが、宛名はどう書いたら良いのでしょうか？ 教えてください💦,1,,,,,0.0,0.0,1.0,0.0
579,6441266.0,-0.4037821752,お年玉についてです。  現在私たちは夫婦共24歳です。 昨年結婚、出産をしました。 そしてこの正月に初めて旦那のいとこの家にご挨拶にいきます。  その旦那のいとこの家には2歳の子がいるのですが みなさんなら、この子にお年玉はあげますか？  わたしは旦那のいとこ家族に会うのは初めてなのですが、 旦那の母を通して、ベビーベッドを借りています。  お邪魔する際に手土産はもちろん持って行きます。  みなさんならどうしますか？,1,,,,,0.0,1.0,1.0,0.0
