,id,score,content,time,家族,出産,子供,健康,私,お金
1126,6443226.0,0.0,愚痴ですみません 旦那さんの急な飲み会にムッとしてしまいます 元々計画していた飲み会でなく、その場の雰囲気で行っちゃおうか？と決めたような飲み会に行くと言われるとムッとしてしまいます。 多分主人もそれに気づいていて、ごめんね。と言ってはくれますが、じゃあ行かないでよと思ってしまいます。 我が家は夜間断乳したものの、まだ娘が2、3時間おきにおきて泣いてそのたびに寝かしつけに時間が掛かるので疲れているからかも知れませんが‥‥ 心の狭い自分に嫌気がさします。 でも、好きな時に飲みに行って、好きな時に寝て、夜泣きも気にしなくていい夫が羨ましいです‥‥。 ダメな妻だな‥‥と自己嫌悪になります‥‥,3,1,0,1,0,1,0
1127,6443230.0,0.0,50代の母の話なんですが、ここんところ思い通りにいかないとすぐ、顔に出て怒ったりします。ちょっとそーゆー事があるとイライラが始まり嫌な言い方をしてきたりで正直気をつかいます。かといってワガママ度も増してきてるのでもうどうしたらいいか。。。出産この時里帰りで実家にしばらく居るので嫌だな～というのが本音です((T_T))イライラしてしまう母との上手なつきあい方が知りたいです(　ＴДＴ),3,1,1,0,0,0,0
1128,6443233.0,0.0,7週に入り、じわじわ悪阻が出てきました😱 上の子のご飯の時間が辛いです😣  上の子は1歳になったばかりで、始めた時から良く食べ、離乳食の進みも良かったので色々と食べれるのですが、やはり心配で大人のものをそのままはあげたことがありません。  上の子のお世話をしながら悪阻を乗り越えた先輩ママさん、この時期、1歳のお子さんのご飯どうしてましたか❔  もーいつもこれだけ‼️みたいな簡単レシピがあれば是非教えてください😭,3,0,1,1,0,0,0
1129,6443234.0,0.0,毎年、義実家では三が日を初詣やダルマ市など連日お出掛けしています。 今日も初詣に行ってきました。  チャイルドシートがイヤイヤな娘！をあやす→私が車酔い 猫の毛だらけの義実家！→娘が毛だらけ…最悪😭  気持ちが疲れた！！！！ 義実家は近所なのでしょっちゅう猫の毛だらけだけど。  明日の初詣は、旦那に正直に行きたくないと伝えたところ、1人でお留守番にしてくれました！！！！ 嬉しすぎて嬉しすぎて嬉しすぎて…😭😭  ひとりでなにしようかな😭 あ〜〜嬉しいマック食べに行こうかな  勇気出してよかった。ありがとう。  ,3,1,0,1,0,1,0
1130,6443235.0,0.0,病院が通常通り始まったら通院する予定ですが、 私が去年の夏頃から皮膚の痒みが出て、 首の後ろが痒くてたまらなくて 掻いてしまい、赤くただれていました。 その時に皮膚科で診てもらい リンデロンを処方され、塗ると 赤みは引きました。 今もまだ痒い時があり、掻いてしまいます。 そのあとから、目元、足も痒くて 掻いてしまい、赤くなったりしています。 アトピーなのかな？と思ったりしたんですが、 妊娠や出産後、肌が敏感になった方 おられますでしょうか？ かなり長引いていて困っています(T ^ T),3,0,1,0,1,1,0
1131,6443236.0,0.0,生後25日の男の子を育てています。今日のお昼頃から右のおっぱいが痛いです。詰まってるような痛みですが、触った感じしこりはわかりません。産婦人科か助産院に行きたいのですが、年末年始っておっぱいの詰まり程度では診てもらえないですよね？何か詰まりを解消する方法や痛みを和らげる方法を教えていただきたいです😭,3,0,1,1,0,0,0
1132,6443237.0,0.0,４歳の娘が、熱を出すと赤ちゃんのようになってしまいます。  最近、４歳の娘が毎週のように風邪やらひいて熱を出します。 すると赤ちゃんのように喋らなくなってしまいます。  声を出しても「うー！」ばかりで、こちらが要望を当てられないとヒステリーを起こします。  トイレすら言えず、こちらからトイレ？飲み物？気持ち悪いの？と聞かないとうーうーと怒るだけです。  熱で不安定なのも分かりますが、もう疲れてしまいました。 どうして喋らなくなってしまうんでしょうか？  普段は一日中喋ったり歌ったりで、うるさいくらいです。,3,0,0,1,1,0,0
1133,6443240.0,0.0,"旦那が私にもお年玉ってくれた(  ; ᴗ ;  )‪ 現金だと生活費で消えるからって楽天スーパーポイントで。  専業主婦だから自由なお金ないし嬉しいです\❤︎/ ありがとうございます(｡ᵕᴗᵕ｡)""",3,1,0,0,0,1,1
1134,6443242.0,0.0,今、妊娠13週の初ママです。  この年末年始、友人から忘年会やら新年会のお誘いがきてました。 周りは、独身ばかりで私だけ結婚して妊娠してます。  私は、妊娠発覚前までタバコを吸っていたので 吸ってない人よりはリスクがあると思って 今現在、タバコの煙を避けて生きてます。当たり前ですが。  なので、もちろん居酒屋なんて行けません。 個室でも上が繋がってるところがあるとおもい 断ってました。  二度目のお誘いで、 禁煙の居酒屋があると聞いたので 禁煙があるなら行くといい、いざ居酒屋に電話してくれたのですが、やはり完全に禁煙ではないとのこと  なので、断りをいれました。  (1回目のお誘いでも喫煙は無理と言ってあります。) 居酒屋に電話をしてくれた子2人に 個別でお礼と謝罪をしたのですが その時に、2人から神経質すぎてストレスためるのよくないよとか タバコ吸ってたんだからリスクあるのわかってたでしょうとか…  個室ならよくない？とか  毎年集まって仲良かった子たちなので 本当なら行きたかったけど 子供のことを考えるとやっぱり行かない方がいいと思って断ったのに。  わかってくれないのは仕方がないですが ショックを受けてしまいました。  みなさんは、どう乗り切っているのでしょうか。 ,3,0,1,1,0,1,0
1135,6443244.0,0.0,私の最高なお正月。朝はおせちにスパークリングワイン(白)、白味噌のお雑煮をいただき、夜は鯛の塩焼きに赤ワイン。ついでに息子用の鶏の水炊きを横取りして赤ワインと共に。もう一度言いますが最高ですっ(´ㅂ`;)💓,3,0,0,1,0,1,0
1136,6443248.0,0.0,1歳の娘ですが、お風呂のとき未だにシャワーを 頭からかけたことがなくて、顔に水がかかったり すると嫌がり泣きそうな顔します😭😭  どうやったら顔にシャワーかけても平気になりますか？  お風呂場が狭いので太ももに仰向けで寝かせて 洗っています。立たせるのと、私が娘を洗うスペースが ないくらい狭いです😅  過保護にしすぎたのかと自己嫌悪していますので 優しい方教えてください……。,3,0,0,1,0,1,0
1137,6443249.0,0.0,あけましておめでとうございますm(__)m 新年そうそう悩みです！ 私はゴミがすてれませんっといいますとすてていい書類かどうか迷いたまっていくのです！ そして旦那に相談をし今日は怒られながらいるものいらないものとわけゴミ箱にすてました。 だけど後から捨てたものが気になって気になって・・・ 旦那がいないときに確かめようかと悩みだしました。本間にほしいものはないか心配でたまりません・・・。 皆さんならどうしますか？,3,1,0,0,0,1,0
1138,6443253.0,0.0,妊婦の嫁が居るの分かっていて、飲みに誘う旦那の従姉妹… 旦那の実家で飲むらしいが、私は旦那の親が苦手で行けないし飲んだら車運転出来ないから1日は帰って来ないことになる(T . T) 一般的にはまだ生まれない時期かも知れないけど何かあってもおかしくない時期でもある。 1日1人は不安だな。,3,1,0,0,0,1,0
1139,6443258.0,0.0, 妊娠希望してる時の 排卵日～生理予定日辺りってどの程度気にしますか？💦  昨日から風邪気味なんですが 昨日が生理予定日で数日前に出血がありましたが 生理だと思うほどではないのでもしかしたら…とも思ってます💦💦  なので風邪薬など飲むか迷ってて😣 妊娠を気にしてなかったら知らずに飲んでたと思いますが ここ最近、何かする度にもしかしたら…と思うと 色々気になります😓😓,3,0,1,0,1,0,0
1140,6443259.0,0.0,妊娠中の皆さん、 お正月のお餅どれくらい食べてますか……  祖母の家で大量についたお餅、大好物なので食べて、ふと落ち着いて考えるとカロリーとか…って心配になっちゃって（笑）  １日何個とか決めてますか？ちなみに今日既に7個食べちゃいました😂😂,3,1,1,0,0,0,0
1141,6443262.0,0.0,旦那に触られるのがストレスです。 娘を産んでからずっとですが、２人目がほしいのもあり我慢することや、たまに嫌じゃないときもありました。 が、先日喧嘩での夫の対応に、簡単に切り替えられないほどわたしの心が離れてます。 娘と3人でお風呂に入るのも嫌で、避けたいけど断わる言葉が見つからず結局入っていますがストレスです。 もちろん、触られるのなんてもってのほか。 嫌とは言いませんが、触ってきたら軽く抵抗し静かに離れます。触られた後は胃が痛いし、同じ空間にいるのもつらい。 旦那には申し訳ないと思いながらも、泣きそうなくらい辛く、心がついていかず、誰にも相談できず悩んでいます。 ,3,1,0,1,0,1,0
1142,6443267.0,0.0,明けましておめでとうございます✋  新年早々すみません⤵️⤵️  3歳の娘なんですが… 目の下に傷があり、様子見てたんですが治る気配なく💦 少々、目が充血してて膿みたいなのが出てます💦  病院は5日からなんですが、眼科に行くべきか皮膚科に行くべきか悩んでます⤵️⤵️  誰か教えて下さいー❤️,3,0,0,1,1,0,0
1143,6443268.0,0.0,ゲームばっかりの旦那。 もう諦めた方がいいんだろうか...笑 まぁ子供の面倒見てくれてるからいいのかな🙄 でも旦那の実家に来てる時もずっとゲームかい笑 そんなんでイライラする自分にも嫌だ〜  すいません、愚痴でした～(´-`),3,1,0,1,0,1,0
1144,6443278.0,0.0,あけましておめでとうございます🤗 今年1発目の質問は…トイトレについてです！  2歳の娘がいて、言葉の理解も、お話もできる方だと思います！ 下の子も産まれてオムツの値段が倍になるので、トイトレを本格的にしたいのですが、まずどこからやればいいのかわかりません💦  トイレに、座らせたりはしています！ うんちは、出た！て言う時ありますが、おしっこ出たなどわあまり言いません。  トイトレするとき、いつからオムツじゃなくトレーニングパンツにしましたか？ また、トレーニングパンツにしたら、もうオムツにはしない方がいいのでしょうか？  このやり方よかったよーてのがあったら教えてください！,3,0,1,1,0,0,0
1145,6443281.0,0.0,新年のあいさつにお義母さん家にいったら 犬の毛まみれになって子供咳き込むし、 おせちの栗きんとん舐めさせられた。 まだ8ヶ月で離乳食時期なのに。 甘くて保存料たくさんの取り寄せおせち。 しかもお義母さんの使ったお箸。 口の菌移るとか考えないのかなー。  新年早々辞めて欲しい。,3,1,1,1,1,0,0
1146,6443282.0,0.0,もうすぐ妊娠9ヶ月の2人め妊婦です。 妊娠後期の便秘について(年始からこんな質問ですみません)   妊娠してから今まで便秘とは無縁だったのですが、5日前から突然出なくなりました(--;)  今までも食事は野菜中心を心がけ、水分やヨーグルトなども摂るようにしています。年末年始ですが外食や胃に負担のかかるものは食べていません。というか、便秘5日目なので苦しくて朝から飲むヨーグルトしか飲食できていません。  現在妊娠してから＋3キロなので体重管理は言われていませんが、前回の検診(12月28日)からもう既に＋1キロです。 とても焦ります。  この5日間突然便秘になり、毎日便意もないんです。オナラすら出ません。  年始の病院は4日からなのですが、もう苦しくてお腹が痛くてつらいです。どうにかあと3日間乗り切らないといけないので、妊娠中に便秘で大変だった方、アドバイスお願い致しますm(_ _)m  ,3,0,1,0,1,0,0
1147,6443283.0,0.0,甥っ子がお熱出ました38.5度。 また甥っ子のお世話しに行きそうです😵,3,0,0,1,1,0,0
1148,6443285.0,0.0,義実家に家族で行って子供だけ見てもらって一度帰宅して連絡来たら迎えに行くことにしたんだけど…まさかの下が昼寝してしかも3時間近くも！！ さっき起きたって連絡きたけどさもう絶対夜寝ないやつ😑😑😑 寝させ過ぎ！！ しかも義母からじゃなく義父からLINE…返信したくないけどするよ仕方なく(笑) ここで義母に連絡しても後で言うから面倒だし！ てか起きたよだけじゃなくさ普通起きたから迎え来てとか書くでしょ！ 本当話が通じないというか…😕 すぐ返信したのに返信こないし…これだからやだ！ 元から合わないから余計に。,3,1,0,1,0,0,0
1149,6443287.0,0.0,昨日から実家で年越しして、年越しそばにのせる大きな海老の天ぷらが余ったので頂きました☺️🍴 明日の夕飯に使えますか？？明日の夜だと丸2日経ちますが酸化してしまっていますか？ずっと冷蔵庫に入っていて、今日の夕飯で1度レンジで温めました。 子どもにもあげれるならあげたいとおもっていますがやめた方がいいでしょうか？お惣菜コーナーの天ぷらです💦,3,1,0,1,0,0,0
1150,6443290.0,0.0,子供ではなく私なんですが、、、 新年早々風邪を引いてしまいました💦  産後1年経つんですが、、、 産後10カ月ぐらいから月1で体調崩してしまっています😓 子供からうつる時もあれば、今回は子供は関係なく元気で、、、 年末、大掃除やらでちょっとだけ無理したのが原因かなと思うんですが、、、 前までは、多少無理してもそう簡単に風邪なんて引かなかったのに、、、 もう若くないとか、、？体力が妊娠前より確実に落ちてる感じがします😓  ほんと新年早々旦那にも子供にも申し訳ない、、、😢  どうしたら、体力戻るでしょうか、、、  やっぱり規則正しい生活に栄養ある食事かな、、？😥 ,3,1,1,1,1,1,0
1151,6443291.0,0.0,愚痴です。笑  今日の22時に旦那の友達(何度か会った)と その彼女(知らない人)が家に来るみたいだけど 遅い時間だと子供の生活リズムとか崩れるし、 その友達も帰省帰りに来てくれるらしいし 別に今日じゃなくてもいいのにと思っちゃう。 旦那が誘ったみたいなんですけど。笑  明日も私たちの帰省があるから 朝早いのにーって思っちゃう。   それに今は実家に帰っていて まだ帰ってないのに、 帰ったら急いで部屋も汚いから片さないとだし 知らない人も来るってだけで、 ちょっとなーって思っちゃう。 自分が彼女の立場だったら嫌だしなあ。  旦那から誘ったから、断るにも断れないし なんで今日なの！！！って思う。  なかなか会えないっていうのは分かるけど 予定合わせて後日にゆっくり会うでも いいんじゃないかなーって。  更に言うと、私自身が人見知りなので、 知らない人がいるってだけで少し憂鬱になります。 しかも自分の家に。。ｗｗｗ    という、愚痴でした。笑      ,3,1,0,1,0,1,0
1152,6443293.0,0.0, 昨日 愛犬が脱走して、今日無事見つかり 近所の方が保護してくださっていました。  対応してくださった家の方は、かなり若い方で たぶん、家の娘さんかな？っと思います。  私は明日で他県の自分の家に帰るので、 帰る前にもう一度お礼に伺いたいのですが、、 何を持っていけばいいでしょうか？  近くのスーパーは今日休みで、下手したら 明日も休みなのかな？っと思ってます(･･;)  コンビニとかでも大丈夫ですかね？ 母からはコンビニで千円程度のものでも いいと言われましたが、、  近くにケーキ屋さんもないので😭  ,3,0,0,1,0,1,0
1153,6443295.0,0.0,介護の仕事をしています。 妊娠3ヶ月目で毎日つわりが酷くて辛いです。 移乗や排泄、衣類の交換が腰が痛くなったり、吐き気に襲われたりして辛いです。 同じ介護のお仕事をしていて、こうして乗り気った！などのアドバイスがあればお願いします！ 無理せずに、辛い時は休んだ方がいいのでしょうか。。,3,0,1,0,0,0,1
1154,6443298.0,0.0,妊娠7ヶ月です。 首都圏住まいで、義実家が東北、実家が中国地方です。 初産ですが里帰りはせずに夫婦で乗り切ろうと思ってます。 産まれたらすぐ義両親、義祖母、義弟、義妹、義叔父(義実家と同居)が一家総出で訪問するとのことでした。 何泊する予定かは分かりませんが宿泊先はもちろん我が家の予定だそうです(2DK賃貸)  ・入院でわたしが不在時に宿泊されること ・キッチンや冷蔵庫を勝手に使用されること ・2DKの間取りで6人プラス旦那が寝る為に夫婦の寝室をも使用するつもりなこと(1つはリビング、1つは寝室として使用しています。下着や趣味のものを置いているプライベートな空間に他人が入ってこられることに嫌悪感があります) ・義実家がくることで産前に丁寧に家事したりしなければならない。(神経質な性格上、手を抜きたくないのです。実両親なら気を使わないところですが、義実家家族にそうはいきません)  以上から、義実家からの訪問時はホテルへの宿泊をお願いしたいのですが非常識でしょうか。 実両親は産まれてから訪問の予定がありますが電車で30分のところに姉が住んでいるのでそこで滞在をする予定です。  ,3,1,1,0,1,1,0
1155,6443299.0,0.0,生後13日です。 右のおっぱいが痛いです😭 何もしてない時は大丈夫なんですが、 なんかにふれたりしただけで痛いです。 それって、乳腺炎ですか？ 自分でできる対処法ってありますか？ 子供が入院してしまって、ミルクも飲めない状態です。 しぼったりはしてるんですけど、そんな頻繁にはしぼれてないです。,3,0,1,1,1,1,0
1156,6443302.0,0.0,1歳6ヶ月目前です 最近子供のグスグスがひどいです（ ; ; ） イヤイヤ期て言うのもあるんでしょうが、気に入らないことがあると物を投げては床に転がり大泣きです 一度泣きのスイッチが入るとちょっとしたことですぎ大泣きに発展し、外出もギャン泣きするともう抱っこもさせてくれない、泣きやまない、靴脱いで投げる、など人の目が気になります😭 ちょっと放置してみても状況変わらないですし、親がなんもしないと思われるのも嫌で頑張って声かけて抱っこしようとしてるのですが、こうなるともう苦痛です 何やってもだめで、挙げ句の果てにはえづいて嘔吐することも、、、💦 こうゆう時、どう対応するのがいいんでしょうか？ 放置したらしたで構って欲しい感じで泣いて歩み寄ってきますし、抱っこしようとしたらバンザイして泣きながら逃げたりイヤイヤしたり 何をしてあげるのが正解なのかわかりません 私としてももう心折れそうで、つい大きな声でいい加減にして、と怒鳴りつけてしまいます、それやると逆効果ですしね😭 こうゆう時どう対処したらいいですか❓,3,1,0,1,0,1,0
1157,6443304.0,0.0,相談です！！  明日旦那のおばあちゃんち（義理父の母）におじゃまする予定です。 私は現在11週目の妊婦です。おばあちゃんちは高速使って片道2時間くらいです。旦那の車に私、一歳半の子どもと義理父、義理母と一緒に行く予定です。おばあちゃんちに行くのは年1で毎年恒例です。集まるのは旦那のいとこ夫婦やその子どもたち、義理父の兄弟たちです。みなさんすごい親切でこどもたちの年齢も近いし、私も何回か行っているので慣れてきたこともあって行くのは全然いいのですが、車の片道2時間というのがすごくネックになってます。というのもすごく酔いやすくなって吐き気がしたりしてくるのです。つわり自体は軽く、義理母もつわりは病気じゃないという考え方なので、すごくいい人なのですが義理父も義理母もおばあちゃんちに行って当たり前というか、つわり時期だけど大丈夫？？という声かけがないことからやっぱりたいしたことないと思っていると思います。実際数年前、妊娠11週目で同じ距離くらいから旦那のいとこの女の子が来ていました。実際その子にとっては実のおばあちゃんちなので寝転んで休んでいたり、あれほしいーとか自由に言っていましたが私はさすがにそんなことはできません。 旦那はどちらかというと来た方がいいんじゃない？って感じで休憩したかったら言ってくれたら寄るよ。とか言いますが、父や母の手前言えるかもわかりません。 自分も行った方がいいと思っていますが、どうしても車移動がこわいです。。 みなさんならどうされますか？1日我慢していきますか？？無理せず行きませんか？？  よろしくお願いします。。,3,1,1,1,0,1,0
1158,6443313.0,0.0,貯金ゼロですが、子作りするのはおかしいですかね？  やっぱり出産するのにお金必要でしたよね？ 1人目産んだ時は、全部私の親がしてくれてたので よくわからないのですが…  出産一時金があったと思いますが 42万超えたらその分払うだけでした？   ちなみにいくらくらい必要でした？,3,1,1,1,0,1,1
1159,6443315.0,0.0,愚痴になります😵  皆さんの旦那さんは 自分(ママさん側)の実家などに 正月は一緒に顔だしますか？  来ないって方は理由はありますか？ 聞かれたらなんとみんなに言ってますか？    うちは正月や盆は 互いの実家に顔出すようにしてますが、、、  旦那がどうも私側の実家に行くのを 面倒くさがります。 はっきりは言わないけど 『眠いわ～』とか『二日酔いだわ～』言い訳を言ってあきらか面倒くさがります。 言っても何喋ればいいかわからないわ～ とか言ってます。  そんな面倒ならいかなくて一緒に行かなくいいよ？って言ったら 『いや～でも一応顔出すけどさ～』 みたいな感じで。   姉の旦那とかはちゃんと来るのに うちだけ連れていかないもなぁと。😔  私だって向こうの実家いきたくて行ってるわけでないし、、、    皆さんこんな旦那だったらどうしますか？？  ,3,1,0,0,0,1,0
1160,6443318.0,0.0,みなさんお子さんが体調悪い時のご飯とかどうしてますか？😓 1歳9カ月の息子がここ何日か体調を崩してしまい 熱は下がったものの咳、鼻水がひどくそしてまっったくご飯を 食べてくれません😓 体調が悪くて食欲がないのかもしれないのですが あまりにも食べなすぎて栄養面が心配です💦 1.2日とかならまだしももう4.5日以上で...😰 口にするのはヨーグルトやゼリー飲料くらいで。。  こういう場合はどうしたらいいのでしょうか😥,3,0,0,1,1,0,0
1161,6443321.0,0.0,娘が昨日の夜中から2度ほど吐き気 熱が37.9度あります   下痢はしてないのですがうんちに白いものが混じってるのですが 病院いつたほうがいいですか？  水分は取れていてぐったりなどはしてません,3,0,0,1,1,0,0
1162,6443322.0,0.0,あーなんだかやっぱり 旦那実家行くとなんか嫌だ 自分は他人だから疎外感があったのかな  息子はかわいいよね、、帰りの手土産は夫が好きなビールのみ(私飲めない)  旦那の休みに合わせてみんなで今度うちに来るって いやいや、当分いいです  家帰ってからも旦那が息子あやしてるのみると嫌悪感、、、 血を分けた息子を奪われたくないと思ってしまう 新年早々嫌な気持ち、最悪 夫に優しくできない  こんなこと思ってごめんなさい 共感してくださる方いますか？ ,3,1,0,1,0,1,0
1163,6443328.0,0.0,下の子が 昨日、外出で疲れたのか 帰ってから（昨日の夕方から）熱を出しています。  39.2度が最高です。熱は下がってないです。  機嫌が悪いだけで、おっぱい飲む・機嫌がいい時は笑うって感じで 疲れてる感じはありますが、だるそうまではないです。  寝かさせれば寝ます（上の子がうるさくてじっくり寝れない）  ただ、今さっき吐き戻しを二回してます。（元々、よく吐き戻す） おっぱい飲ませすぎなのか 病院行くべきか悩んでいます💧,3,0,1,1,1,0,0
1164,6443330.0,0.0,完母の方、生後2ヶ月の赤ちゃんの授乳間隔と回数ってどれくらいですか？ 最近、夜は5時間くらいぶっ通しで寝るようになりました。その時搾乳せざるを得ません💦 そして、夕方になると母乳量が減ってきて物足らないようで、搾乳したものやミルクを足してます。皆さんもそんな感じですか？😢,3,0,1,1,0,0,0
1165,6443332.0,0.0,1歳3ヶ月の息子がいます。  怒ってなくても、手を出して、親をたたくか、机などもたたきます💦 物もよく投げたりします。  これは、普通ですか？ ストレス溜まってますか？,3,1,0,1,0,0,0
1166,6443339.0,0.0,愚痴です、義理父が風邪を引いていたにも関わらず無理して飲みに行って風邪を悪化させて帰って来て体調不良だからか少し機嫌も悪く目の前でゲホゲホゼェゼェ言っています(私が妊娠しているので風邪菌などを家に持ち込むのは良くない事は分かっているはず) さっき追い討ちをかけるように旦那がちょっと夕食を先に食べ出しただけで不機嫌になりました、夕食食べる時に声はかけたのにいらない！と言い出し、機嫌悪いの？と聞くとうるせー！機嫌悪くないわ！と言いますがお酒ばかり飲んで会話は一切なし(機嫌悪いやん)って感じです、ちなみに旦那は前から口が悪く妊娠前にも何度か腹が立ちなおすように言ったのですが変わる気配がありません、たまに本人になおす気ないでしょ？と聞くとなおす気はある！と言います、今までたまに言い合いはしますがいつも私が折れて謝る感じが多かったです、お義父さんも旦那も酒飲みでお義父さんも風邪なくせにお酒飲んでたばこも吸うし3人暮らしなのにお義父さんは体調不良＆不機嫌、旦那は不機嫌＆口悪いで居場所がなくなった気がします、私も妊娠をきっかけにかなりイライラしやすくなってしまったので正直ストレスです、旦那はきっと放置しておけば普通に戻るとは思いますが私的に妊娠しているのに気分で私を振り回さないでくれ！と思ってしまいます、まずは旦那の口の悪さをなおす方法なにかないでしょうか？,3,1,1,0,1,1,0
1167,6443341.0,0.0,愚痴です。さっき離乳食を作っていたのですが、使おうと思っていたお肉の消費期限が昨日だったことに気付き、他にタンパク源の食材・ストックもなかったので、買い置きしていたおかゆとおかずがセットで入っているBFを使うことにしました。が、主人が娘をイスに座らせているときに、娘が机の上のBFに手を伸ばしてひっくり返してしまいました😱しかもおかゆじゃなくてタンパク源が入っているおかずの方😱時間をかけて離乳食を作っていたのに、お肉が使えなかったことで予定が狂った上、BFもひっくり返され、イライラしてしまいました。結局、もう一箱BFの買い置きがあったので、そのおかずの方だけを出してきて、組み合わせてあげることにしたのですが。そのあともお食事エプロンをなかなか付けさせてくれない娘にさらにイライラしてしまい。様子を見ていた主人が、「ちょっとこぼしたくらいでイライラすんなよ！」と、離乳食をあげようとしていた私からスプーンを取り上げて娘にあげ始めました。 親がイライラオーラ出しながらご飯を食べさせるのはもちろん娘にとってよくないし、完全に私が悪いので、主人がかわってくれたのはよかったです。でも、主人の「ちょっとこぼしたくらいで」が妙に引っかかってしまいました。前述した通り、私には、離乳食を作っていたというプロセスがあるし、食べさせた後の段取りまで考えてやっています。だからイライラしてしまいました。でもそれを伝えると、主人には「それ関係ないじゃん。もうひとつBFがあるんだからそれを使えば済むんだし。」と言われてしまい。主人は、娘がこぼしてしまった点だけを取り上げて、それくらいでイライラするな！と言っているのだと思うのですが、じゃあ離乳食作って、何時にあげて、そのあとは何時にお風呂に入れて……っていう段取りまで全部あなたが考えてやってくれるんですか？あなた横で見てるだけじゃん！って思ってしまいました。男にこれを理解してもらうのは難しいのでしょうか？繰り返しになりますが、イライラしたまま娘と接してしまった点については私が悪かったと反省しております😓💦,3,1,1,1,0,1,0
1168,6443346.0,0.0,生後2カ月の娘なんですが、ほぼミルクの混合で育てています。 いつも17時から19時に眠くて不機嫌になりその時間に授乳が重なるとろくに飲まず、眠い！と怒ります。 いつもなら抱っこで寝かしつけてベビー布団に…となるんですが、さっきたまたま飼い猫の悪戯を止めようと抱っこしていた娘をひょいっとベビー布団に寝かせたら案の定起きてしまいました。 口寂しいだけだったのか指しゃぶりをしたそうだったのですが、上手く出来なかったようなので、まさか吸わないよね…と私の指を咥えさせてみたら吸う吸う！ すぐ寝落ちしてくれたんですが、衛生上よろしくないかな？とも思います。 でも産院の方針で乳首も消毒なんかせずそのまま吸わせてるし、どうなんだろう…ママの指吸ってたよーって方いますか？,3,0,1,1,0,1,0
1169,6443347.0,0.0,12月15日に健診行って、  クリスマス🎄 仕事休みに入る♪ お正月🎍  と色々と重なって 次1月12日に健診なのですが 体重と尿蛋白が 本当に怖いです.....😭😭   尿蛋白また＋だったら嫌だなぁ...,3,0,0,0,1,0,1
1170,6443355.0,0.0,人見知りが始まったようでおじいちゃんが抱っこするとギャン泣き(T ^ T)おばぁちゃんでもなかなか泣き止まない💦孫が可愛いからおもちゃであやしてるんだけど泣かれて抱っこして泣き止まないから私が抱っこしなきゃいけない(ｰ ｰ;)せっかく機嫌良いんだからそのままほっといてー😢 年末から帰省してきてめちゃくちゃ疲れる😵明日、自分の実家に帰省してる旦那が合流するけど四日間あってない間にパパ見知り始まってないと良いな😭 ,3,1,0,1,0,1,0
1171,6443362.0,0.0,みなさんは子供の体調不良で義実家へ行けなくなった時、自分が義両親に連絡しますか？ それとも旦那様がしますか？？,3,1,0,1,0,1,0
1172,6443363.0,0.0,あーぁ。 せっかく産後の体重も1年かけて戻したのに〜 大晦日から兄弟帰ってきてみんなで集まるからいつも食べない時間に食べちゃって😩⤵️ どんどんどんどん体重計の数値は右上がり😨 こんな時は諦めて正月明けたらまたダイエットするか…  今夜も磯辺餅２つも食べちゃった…😱 もうお腹ヤバイ😂,3,0,1,0,1,0,0
1173,6443364.0,0.0,新年早々母親の男の話とか聞きたくない。 バツ3、事実婚二回失敗してるんやからいい加減学習して。 年頃の娘と息子がおるんやから教育上よくない。 ,3,1,0,1,0,0,0
1174,6443365.0,0.0,自分の誕生日プレゼント、欲しいものがあるわけじゃないんだけど、自分が言うもの買いに行くだけっていうのもなんだかなー 一人で見に行っていいのなかったーって言うところはいいんだけど。探しに行ってるから。 物が欲しいと言うか出かけたいっていうのも1月は寒いからって嫌がって終わるし……昔は遠距離でもサマンサのバッグ送ってきたりとかしてたのにな。 まぁ仕方ないか、子どももいるしお互い忙しいし。,3,0,0,1,0,1,0
1175,6443372.0,0.0,おっぱいはたくさん出るのですが、娘が吸ってくれなくなりました。。このまま断乳するべきなのでしょうか、、,3,0,1,1,0,0,0
1176,6443373.0,0.0,人見知りをし始めた息子。 抱っこされたらじわじわと泣き始める、、 それでも離さない義両親。 しまいには私が抱っこしてるところにやってきて 頭を鷲掴み、ガクガクと揺らしてくる。  私の親とは正反対な性格。 歳も10歳上。  なんで昔の人ってあやし方激しいんだろう。 頭揺らすのやめてください。 って言ったけど。 酔っ払いに言ってもどーしようもないよなー。  今までにないくらい泣いて 年末は寝つき悪かったし、、、  泣いてるんだから 返してくれよー😑,3,1,0,1,0,1,0
1177,6443378.0,0.0,生後6ヶ月の娘がいます。 今日両親と一緒に車で買い物に行きました。 娘がチャイルドシートに乗せると 泣き叫ぶため母の膝の上にのせていたのですが 頭を車のドアにぶつけガンっと鈍い音が... 娘は泣きもせず吐きもせず いつも通りなのですが心配です... 同じような経験の方いらっしゃいますか？  チャイルドシートに乗せるべきだったのは 分かっております。 きついお言葉はお控え頂けると嬉しいです。,3,1,0,1,0,0,0
1178,6443382.0,0.0,産後に妊娠前に比べ、体重が3kg減りました💦そのせいか先月今月と風邪を引いてしまって、免疫力が落ちている気がします💦 体重を増やす方法をトライした方増やす方法を教えてください。,3,0,1,0,1,0,0
